#,Date-Time (PST/PDT),Temperature   (°C),Low Power Warning,Safe Shut down Low Battery,Stopped,End of File
3525,07/08/2024 08:00:00,25.18,,,,
3526,07/08/2024 09:00:00,26.81,,,,
3527,07/08/2024 10:00:00,27.75,,,,
3528,07/08/2024 11:00:00,28.31,,,,
3529,07/08/2024 12:00:00,29.04,,,,
3530,07/08/2024 13:00:00,30.28,,,,
3531,07/08/2024 14:00:00,31.49,,,,
3532,07/08/2024 15:00:00,32.13,,,,
3533,07/08/2024 16:00:00,33.20,,,,
3534,07/08/2024 17:00:00,33.89,,,,
3535,07/08/2024 18:00:00,33.76,,,,
3536,07/08/2024 19:00:00,33.12,,,,
3537,07/08/2024 20:00:00,32.43,,,,
3538,07/08/2024 21:00:00,30.80,,,,
3539,07/08/2024 22:00:00,29.17,,,,
3540,07/08/2024 23:00:00,27.58,,,,
3541,07/09/2024 00:00:00,26.51,,,,
3542,07/09/2024 01:00:00,24.88,,,,
3543,07/09/2024 02:00:00,23.68,,,,
3544,07/09/2024 03:00:00,22.09,,,,
3545,07/09/2024 04:00:00,21.10,,,,
3546,07/09/2024 05:00:00,20.12,,,,
3547,07/09/2024 06:00:00,19.22,,,,
3548,07/09/2024 07:00:00,21.83,,,,
3549,07/09/2024 08:00:00,23.38,,,,
3550,07/09/2024 09:00:00,26.85,,,,
3551,07/09/2024 10:00:00,28.83,,,,
3552,07/09/2024 11:00:00,29.51,,,,
3553,07/09/2024 12:00:00,30.50,,,,
3554,07/09/2024 13:00:00,31.57,,,,
3555,07/09/2024 14:00:00,33.25,,,,
3556,07/09/2024 15:00:00,34.06,,,,
3557,07/09/2024 16:00:00,34.27,,,,
3558,07/09/2024 17:00:00,35.05,,,,
3559,07/09/2024 18:00:00,35.05,,,,
3560,07/09/2024 19:00:00,34.57,,,,
3561,07/09/2024 20:00:00,32.86,,,,
3562,07/09/2024 21:00:00,31.14,,,,
3563,07/09/2024 22:00:00,29.04,,,,
3564,07/09/2024 23:00:00,27.02,,,,
3565,07/10/2024 00:00:00,25.82,,,,
3566,07/10/2024 01:00:00,24.24,,,,
3567,07/10/2024 02:00:00,23.08,,,,
3568,07/10/2024 03:00:00,21.83,,,,
3569,07/10/2024 04:00:00,20.12,,,,
3570,07/10/2024 05:00:00,18.36,,,,
3571,07/10/2024 06:00:00,16.77,,,,
3572,07/10/2024 07:00:00,17.89,,,,
3573,07/10/2024 08:00:00,19.82,,,,
3574,07/10/2024 09:00:00,21.15,,,,
3575,07/10/2024 10:00:00,22.39,,,,
3576,07/10/2024 11:00:00,23.89,,,,
3577,07/10/2024 11:55:03,,,Logged,Logged,Logged
